"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683746/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mccormick, moose (team member)","new york giants","new york","national league","right fielder","baseball cards","halftone photomechanical prints","","","","","","","639","bbc","catalog","baseball-cards","","[Moose McCormick, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 23 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683746/","False","//cdn.loc.gov/service/pnp/bbc/0600/0630/0635f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0630/0635f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0630/0635ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0630/0635fr.jpg#h=640&w=515","//cdn.loc.gov/service/pnp/bbc/0600/0630/0635fv.jpg#h=1024&w=824","http://www.loc.gov/pictures/collection/bbc/item/2007683746/","http://hdl.loc.gov/loc.pnp/bbc.0635b","http://www.loc.gov/item/2007683746/","http://www.loc.gov/pictures/item/2007683746/","http://hdl.loc.gov/loc.pnp/bbc.0635f","http://www.loc.gov/resource/bbc.0635f/","http://www.loc.gov/resource/bbc.0635b/","http://lccn.loc.gov/2007683746","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683747/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ohara, bill (team member)","new york giants","new york","national league","center fielder","baseball cards","halftone photomechanical prints","","","","","","","640","bbc","catalog","baseball-cards","","[O'Hara, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 24 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683747/","False","//cdn.loc.gov/service/pnp/bbc/0600/0630/0636f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0630/0636f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0630/0636ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0630/0636fr.jpg#h=640&w=515","//cdn.loc.gov/service/pnp/bbc/0600/0630/0636fv.jpg#h=1024&w=824","http://www.loc.gov/pictures/collection/bbc/item/2007683747/","http://hdl.loc.gov/loc.pnp/bbc.0636b","http://www.loc.gov/item/2007683747/","http://www.loc.gov/pictures/item/2007683747/","http://hdl.loc.gov/loc.pnp/bbc.0636f","http://www.loc.gov/resource/bbc.0636f/","http://www.loc.gov/resource/bbc.0636b/","http://lccn.loc.gov/2007683747","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683748/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","beebe, fred (team member)","st. louis cardinals","st. louis","national league","pitcher","baseball cards","halftone photomechanical prints","","","","","","","641","bbc","catalog","baseball-cards","","[Fred Beebe, St. Louis Cardinals, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 25 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683748/","False","//cdn.loc.gov/service/pnp/bbc/0600/0630/0637f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0630/0637f_150px.jpg#h=150&w=122","//cdn.loc.gov/service/pnp/bbc/0600/0630/0637ft.gif#h=150&w=122","//cdn.loc.gov/service/pnp/bbc/0600/0630/0637fr.jpg#h=640&w=522","//cdn.loc.gov/service/pnp/bbc/0600/0630/0637fv.jpg#h=1024&w=836","http://www.loc.gov/pictures/collection/bbc/item/2007683748/","http://hdl.loc.gov/loc.pnp/bbc.0637b","http://www.loc.gov/item/2007683748/","http://www.loc.gov/pictures/item/2007683748/","http://hdl.loc.gov/loc.pnp/bbc.0637f","http://www.loc.gov/resource/bbc.0637f/","http://www.loc.gov/resource/bbc.0637b/","http://lccn.loc.gov/2007683748","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683749/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bresnahan, roger (team member)","st. louis cardinals","st. louis","national league","catcher","baseball cards","halftone photomechanical prints","","","","","","","642","bbc","catalog","baseball-cards","","[Roger Bresnahan, St. Louis Cardinals, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halfton and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 26 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683749/","False","//cdn.loc.gov/service/pnp/bbc/0600/0630/0638f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0630/0638f_150px.jpg#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0630/0638ft.gif#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0630/0638fr.jpg#h=640&w=512","//cdn.loc.gov/service/pnp/bbc/0600/0630/0638fv.jpg#h=1024&w=820","http://www.loc.gov/pictures/collection/bbc/item/2007683749/","http://hdl.loc.gov/loc.pnp/bbc.0638b","http://hdl.loc.gov/loc.pnp/bbc.3g06970","http://www.loc.gov/item/2007683749/","http://www.loc.gov/pictures/item/2007683749/","http://hdl.loc.gov/loc.pnp/bbc.0638f","http://hdl.loc.gov/loc.pnp/bbc.3g06931","http://hdl.loc.gov/loc.pnp/bbc.3c23654","http://www.loc.gov/resource/bbc.0638f/","http://www.loc.gov/resource/bbc.0638b/","http://www.loc.gov/resource/cph.3g06931/","http://www.loc.gov/resource/cph.3g06970/","http://www.loc.gov/resource/cph.3c23654/","http://www.loc.gov/resource/bbc.3g06931/","http://lccn.loc.gov/2007683749","http://www.loc.gov/resource/bbc.3c23654/","http://www.loc.gov/resource/bbc.3g06970/"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683778/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","konetchey, ed (team member)","st. louis cardinals","st. louis","national league","first baseman","baseball cards","halftone photomechanical prints","","","","","","","643","bbc","catalog","baseball-cards","","[Konetchey, St. Louis Cardinals, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 27 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683778/","False","//cdn.loc.gov/service/pnp/bbc/0600/0630/0639f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0630/0639f_150px.jpg#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0630/0639ft.gif#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0630/0639fr.jpg#h=640&w=511","//cdn.loc.gov/service/pnp/bbc/0600/0630/0639fv.jpg#h=1024&w=817","http://www.loc.gov/pictures/collection/bbc/item/2007683778/","http://hdl.loc.gov/loc.pnp/bbc.0639b","http://www.loc.gov/item/2007683778/","http://www.loc.gov/pictures/item/2007683778/","http://hdl.loc.gov/loc.pnp/bbc.0639f","http://www.loc.gov/resource/bbc.0639f/","http://www.loc.gov/resource/bbc.0639b/","http://lccn.loc.gov/2007683778","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683779/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","reilly, tom (team member)","st. louis cardinals","st. louis","national league","shortstop","baseball cards","halftone photomechanical prints","","","","","","","644","bbc","catalog","baseball-cards","","[Tom Reilly, St. Louis Cardinals, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 28 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683779/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0640f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0640f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0640ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0640fr.jpg#h=640&w=517","//cdn.loc.gov/service/pnp/bbc/0600/0640/0640fv.jpg#h=1024&w=828","http://www.loc.gov/pictures/collection/bbc/item/2007683779/","http://hdl.loc.gov/loc.pnp/bbc.0640b","http://www.loc.gov/item/2007683779/","http://www.loc.gov/pictures/item/2007683779/","http://hdl.loc.gov/loc.pnp/bbc.0640f","http://www.loc.gov/resource/bbc.0640f/","http://www.loc.gov/resource/bbc.0640b/","http://lccn.loc.gov/2007683779","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683780/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","arellanes, frank (team member)","boston red sox","boston","american league","pitcher","baseball cards","halftone photomechanical prints","","","","","","","645","bbc","catalog","baseball-cards","","[Arellanes, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 29 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683780/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0641f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0641f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0641ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0641fr.jpg#h=640&w=516","//cdn.loc.gov/service/pnp/bbc/0600/0640/0641fv.jpg#h=1024&w=826","http://www.loc.gov/pictures/collection/bbc/item/2007683780/","http://hdl.loc.gov/loc.pnp/bbc.0641b","http://www.loc.gov/item/2007683780/","http://www.loc.gov/pictures/item/2007683780/","http://hdl.loc.gov/loc.pnp/bbc.0641f","http://www.loc.gov/resource/bbc.0641f/","http://www.loc.gov/resource/bbc.0641b/","http://lccn.loc.gov/2007683780","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683726/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dorner, gus (team member)","boston doves","boston","national league","pitcher","baseball cards","halftone photomechanical prints","","","","","","","646","bbc","catalog","baseball-cards","","[Gus Dorner, Boston Doves, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 3 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683726/","False","//cdn.loc.gov/service/pnp/bbc/0600/0610/0615f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0610/0615f_150px.jpg#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0610/0615ft.gif#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0610/0615fr.jpg#h=640&w=513","//cdn.loc.gov/service/pnp/bbc/0600/0610/0615fv.jpg#h=1024&w=821","http://www.loc.gov/pictures/collection/bbc/item/2007683726/","http://hdl.loc.gov/loc.pnp/bbc.0615b","http://www.loc.gov/item/2007683726/","http://www.loc.gov/pictures/item/2007683726/","http://hdl.loc.gov/loc.pnp/bbc.0615f","http://www.loc.gov/resource/bbc.0615f/","http://www.loc.gov/resource/bbc.0615b/","http://lccn.loc.gov/2007683726","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683781/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cicotte, eddie (team member)","boston red sox","boston","american league","pitcher","baseball cards","halftone photomechanical prints","","","","","","","647","bbc","catalog","baseball-cards","","[Cicotte, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 30 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683781/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0642f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0642f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0642ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0642fr.jpg#h=640&w=515","//cdn.loc.gov/service/pnp/bbc/0600/0640/0642fv.jpg#h=1024&w=824","http://www.loc.gov/pictures/collection/bbc/item/2007683781/","http://hdl.loc.gov/loc.pnp/bbc.0642b","http://www.loc.gov/item/2007683781/","http://www.loc.gov/pictures/item/2007683781/","http://hdl.loc.gov/loc.pnp/bbc.0642f","http://www.loc.gov/resource/bbc.0642f/","http://www.loc.gov/resource/bbc.0642b/","http://lccn.loc.gov/2007683781","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683782/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","gessler, doc (team member)","boston red sox","boston","american league","right fielder","baseball cards","halftone photomechanical prints","","","","","","","648","bbc","catalog","baseball-cards","","[Doc Gessler, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 31 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683782/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0643f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0643f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0643ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0643fr.jpg#h=640&w=515","//cdn.loc.gov/service/pnp/bbc/0600/0640/0643fv.jpg#h=1024&w=823","http://www.loc.gov/pictures/collection/bbc/item/2007683782/","http://hdl.loc.gov/loc.pnp/bbc.0643b","http://www.loc.gov/item/2007683782/","http://www.loc.gov/pictures/item/2007683782/","http://hdl.loc.gov/loc.pnp/bbc.0643f","http://www.loc.gov/resource/bbc.0643f/","http://www.loc.gov/resource/bbc.0643b/","http://lccn.loc.gov/2007683782","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683783/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lord, harry (team member)","boston red sox","boston","american league","third baseman","baseball cards","halftone photomechanical prints","","","","","","","649","bbc","catalog","baseball-cards","","[Harry Lord, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 32 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683783/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0644f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0644f_150px.jpg#h=150&w=119","//cdn.loc.gov/service/pnp/bbc/0600/0640/0644ft.gif#h=150&w=119","//cdn.loc.gov/service/pnp/bbc/0600/0640/0644fr.jpg#h=640&w=508","//cdn.loc.gov/service/pnp/bbc/0600/0640/0644fv.jpg#h=1024&w=813","http://www.loc.gov/pictures/collection/bbc/item/2007683783/","http://hdl.loc.gov/loc.pnp/bbc.0644b","http://www.loc.gov/item/2007683783/","http://www.loc.gov/pictures/item/2007683783/","http://hdl.loc.gov/loc.pnp/bbc.0644f","http://www.loc.gov/resource/bbc.0644f/","http://www.loc.gov/resource/bbc.0644b/","http://lccn.loc.gov/2007683783","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683784/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","spencer, tubby (team member)","boston red sox","boston","american league","catcher","baseball cards","halftone photomechanical prints","","","","","","","650","bbc","catalog","baseball-cards","","[Tubby Spencer, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 33 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683784/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0645f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0645f_150px.jpg#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0645ft.gif#h=150&w=121","//cdn.loc.gov/service/pnp/bbc/0600/0640/0645fr.jpg#h=640&w=518","//cdn.loc.gov/service/pnp/bbc/0600/0640/0645fv.jpg#h=1024&w=829","http://www.loc.gov/pictures/collection/bbc/item/2007683784/","http://hdl.loc.gov/loc.pnp/bbc.0645b","http://www.loc.gov/item/2007683784/","http://www.loc.gov/pictures/item/2007683784/","http://hdl.loc.gov/loc.pnp/bbc.0645f","http://www.loc.gov/resource/bbc.0645f/","http://www.loc.gov/resource/bbc.0645b/","http://lccn.loc.gov/2007683784","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683785/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wagner, heinie (team member)","boston red sox","boston","american league","shortstop","baseball cards","halftone photomechanical prints","","","","","","","651","bbc","catalog","baseball-cards","","[Heinie Wagner, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print : halftone and stencil.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1909","","LOT 13163-17, no. 34 [P&P]","Ramly Cigarettes (T204)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683785/","False","//cdn.loc.gov/service/pnp/bbc/0600/0640/0646f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0640/0646f_150px.jpg#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0640/0646ft.gif#h=150&w=120","//cdn.loc.gov/service/pnp/bbc/0600/0640/0646fr.jpg#h=640&w=512","//cdn.loc.gov/service/pnp/bbc/0600/0640/0646fv.jpg#h=1024&w=820","http://www.loc.gov/pictures/collection/bbc/item/2007683785/","http://hdl.loc.gov/loc.pnp/bbc.0646b","http://www.loc.gov/item/2007683785/","http://www.loc.gov/pictures/item/2007683785/","http://hdl.loc.gov/loc.pnp/bbc.0646f","http://www.loc.gov/resource/bbc.0646f/","http://www.loc.gov/resource/bbc.0646b/","http://lccn.loc.gov/2007683785","","","","","","","","",""
