"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","index","group__001","group__002","group__003","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676445/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","fiene, lou (team member)","chicago white sox","chicago","american league","pitcher","baseball cards","relief prints","color","","","816","bbc","catalog","baseball-cards","[Lou Fiene, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 222 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676445/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0891f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0891f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0890/0891ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0890/0891fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/0800/0890/0891fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2008676445/","http://hdl.loc.gov/loc.pnp/bbc.0891b","http://www.loc.gov/item/2008676445/","http://www.loc.gov/pictures/item/2008676445/","http://hdl.loc.gov/loc.pnp/bbc.0891f","http://www.loc.gov/resource/bbc.0891f/","http://www.loc.gov/resource/bbc.0891b/","http://lccn.loc.gov/2008676445","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676446/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","fiene, lou (team member)","chicago white sox","chicago","american league","pitcher","baseball cards","relief prints","color","","","817","bbc","catalog","baseball-cards","[Lou Fiene, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 223 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676446/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0892f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0892f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0892ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0892fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0800/0890/0892fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676446/","http://hdl.loc.gov/loc.pnp/bbc.0892b","http://www.loc.gov/item/2008676446/","http://www.loc.gov/pictures/item/2008676446/","http://hdl.loc.gov/loc.pnp/bbc.0892f","http://www.loc.gov/resource/bbc.0892f/","http://www.loc.gov/resource/bbc.0892b/","http://lccn.loc.gov/2008676446","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676447/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","gandil, chick (team member)","chicago white sox","chicago","american league","first baseman","baseball cards","relief prints","color","","","818","bbc","catalog","baseball-cards","[Chick Gandil, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 224 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676447/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0893f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0893f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0893ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0893fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0800/0890/0893fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008676447/","http://hdl.loc.gov/loc.pnp/bbc.0893b","http://www.loc.gov/item/2008676447/","http://www.loc.gov/pictures/item/2008676447/","http://hdl.loc.gov/loc.pnp/bbc.0893f","http://www.loc.gov/resource/bbc.0893f/","http://www.loc.gov/resource/bbc.0893b/","http://lccn.loc.gov/2008676447","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676448/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hahn, ed (team member)","chicago white sox","chicago","american league","outfielder","baseball cards","relief prints","color","","","819","bbc","catalog","baseball-cards","[Ed Hahn, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 225 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676448/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0894f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0894f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0890/0894ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0890/0894fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0800/0890/0894fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2008676448/","http://hdl.loc.gov/loc.pnp/bbc.0894b","http://www.loc.gov/item/2008676448/","http://www.loc.gov/pictures/item/2008676448/","http://hdl.loc.gov/loc.pnp/bbc.0894f","http://www.loc.gov/resource/bbc.0894f/","http://www.loc.gov/resource/bbc.0894b/","http://lccn.loc.gov/2008676448","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676449/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","isbell, frank (team member)","chicago white sox","chicago","american league","first baseman","baseball cards","relief prints","color","","","820","bbc","catalog","baseball-cards","[Frank Isbell, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 226 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676449/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0895f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0895f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0890/0895ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0890/0895fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0800/0890/0895fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676449/","http://hdl.loc.gov/loc.pnp/bbc.0895b","http://www.loc.gov/item/2008676449/","http://www.loc.gov/pictures/item/2008676449/","http://hdl.loc.gov/loc.pnp/bbc.0895f","http://www.loc.gov/resource/bbc.0895f/","http://www.loc.gov/resource/bbc.0895b/","http://lccn.loc.gov/2008676449","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676600/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","jones, fielder (team member)","chicago white sox","chicago","american league","center fielder","baseball cards","relief prints","color","","","821","bbc","catalog","baseball-cards","[Fielder Jones, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 227 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676600/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0896f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0896f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0896ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0896fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0800/0890/0896fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676600/","http://hdl.loc.gov/loc.pnp/bbc.0896b","http://www.loc.gov/item/2008676600/","http://www.loc.gov/pictures/item/2008676600/","http://hdl.loc.gov/loc.pnp/bbc.0896f","http://www.loc.gov/resource/bbc.0896f/","http://www.loc.gov/resource/bbc.0896b/","http://lccn.loc.gov/2008676600","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676601/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","jones, fielder (team member)","chicago white sox","chicago","american league","center fielder","baseball cards","relief prints","color","","","822","bbc","catalog","baseball-cards","[Fielder Jones, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 228 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676601/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0897f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0897f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0897ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0897fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0800/0890/0897fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008676601/","http://hdl.loc.gov/loc.pnp/bbc.0897b","http://www.loc.gov/item/2008676601/","http://www.loc.gov/pictures/item/2008676601/","http://hdl.loc.gov/loc.pnp/bbc.0897f","http://www.loc.gov/resource/bbc.0897f/","http://www.loc.gov/resource/bbc.0897b/","http://lccn.loc.gov/2008676601","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676602/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","owen, frank (team member)","chicago white sox","chicago","american league","catcher","baseball cards","relief prints","color","","","823","bbc","catalog","baseball-cards","[Frank Owen, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 229 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676602/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0898f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0898f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0898ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0898fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0800/0890/0898fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676602/","http://hdl.loc.gov/loc.pnp/bbc.0898b","http://www.loc.gov/item/2008676602/","http://www.loc.gov/pictures/item/2008676602/","http://hdl.loc.gov/loc.pnp/bbc.0898f","http://www.loc.gov/resource/bbc.0898f/","http://www.loc.gov/resource/bbc.0898b/","http://lccn.loc.gov/2008676602","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675243/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dunn, joe (team member)","brooklyn superbas","brooklyn","national league","catcher","baseball cards","relief prints","color","","","824","bbc","catalog","baseball-cards","[Joe Dunn, Brooklyn Superbas, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 23 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675243/","False","//cdn.loc.gov/service/pnp/bbc/0600/0690/0692f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0690/0692ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0690/0692f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0692fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0600/0690/0692fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008675243/","http://hdl.loc.gov/loc.pnp/bbc.0692b","http://www.loc.gov/item/2008675243/","http://www.loc.gov/pictures/item/2008675243/","http://hdl.loc.gov/loc.pnp/bbc.0692f","http://www.loc.gov/resource/bbc.0692f/","http://www.loc.gov/resource/bbc.0692b/","http://lccn.loc.gov/2008675243","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676603/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","parent, freddy (team member)","chicago white sox","chicago","american league","shortstop","baseball cards","relief prints","color","","","825","bbc","catalog","baseball-cards","[Freddy Parent, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 230 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676603/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0899f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0899f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0890/0899ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0890/0899fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0800/0890/0899fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008676603/","http://hdl.loc.gov/loc.pnp/bbc.0899b","http://www.loc.gov/item/2008676603/","http://www.loc.gov/pictures/item/2008676603/","http://hdl.loc.gov/loc.pnp/bbc.0899f","http://www.loc.gov/resource/bbc.0899f/","http://www.loc.gov/resource/bbc.0899b/","http://lccn.loc.gov/2008676603","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676604/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","payne, fred (team member)","chicago white sox","chicago","american league","catcher","baseball cards","relief prints","color","","","826","bbc","catalog","baseball-cards","[Fred Payne, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 231 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676604/","False","//cdn.loc.gov/service/pnp/bbc/0900/0900/0900f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0900/0900f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0900/0900ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0900/0900fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0900/0900/0900fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008676604/","http://hdl.loc.gov/loc.pnp/bbc.0900b","http://www.loc.gov/item/2008676604/","http://www.loc.gov/pictures/item/2008676604/","http://hdl.loc.gov/loc.pnp/bbc.0900f","http://www.loc.gov/resource/bbc.0900f/","http://www.loc.gov/resource/bbc.0900b/","http://lccn.loc.gov/2008676604","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676605/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","purtell, billy (team member)","chicago white sox","chicago","american league","third baseman","baseball cards","relief prints","color","","","827","bbc","catalog","baseball-cards","[Billy Purtell, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 232 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676605/","False","//cdn.loc.gov/service/pnp/bbc/0900/0900/0901f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0900/0901f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0900/0901ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0900/0901fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0900/0900/0901fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2008676605/","http://hdl.loc.gov/loc.pnp/bbc.0901b","http://www.loc.gov/item/2008676605/","http://www.loc.gov/pictures/item/2008676605/","http://hdl.loc.gov/loc.pnp/bbc.0901f","http://www.loc.gov/resource/bbc.0901f/","http://www.loc.gov/resource/bbc.0901b/","http://lccn.loc.gov/2008676605","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676606/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","scott, jim (team member)","chicago white sox","chicago","american league","pitcher","baseball cards","relief prints","color","","","828","bbc","catalog","baseball-cards","[Jim Scott, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 233 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676606/","False","//cdn.loc.gov/service/pnp/bbc/0900/0900/0902f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0900/0902f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0900/0902ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0900/0902fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0900/0900/0902fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008676606/","http://hdl.loc.gov/loc.pnp/bbc.0902b","http://www.loc.gov/item/2008676606/","http://www.loc.gov/pictures/item/2008676606/","http://hdl.loc.gov/loc.pnp/bbc.0902f","http://www.loc.gov/resource/bbc.0902f/","http://www.loc.gov/resource/bbc.0902b/","http://lccn.loc.gov/2008676606","","","",""
